account_id,loan_id,date,amount,duration,payments,status,order_id,bank_to,account_to,order_amount,order_k_symbol,trans_id,transaction_date,operation,transaction_amount,balance,transaction_k_symbol,bank,account,account_date,account_district_id,frequency,disp_id,disposition_client_id,disposition_type,card_id,card_disposition_id,card_type,card_issued,client_birth_number,district_id,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,Transaction_Type,Type_of_loan,Payment_type,Balance_type
5442,6112,940617,174744,24,7281,B,37458,MN,10828179,2070," ",1602808,930513,"PREVOD NA UCET",1017,88173.8,POJISTNE,IJ,7772154,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Mid Balance"
5442,6112,940617,174744,24,7281,B,37459,IJ,7772154,1017,POJISTNE,1602808,930513,"PREVOD NA UCET",1017,88173.8,POJISTNE,IJ,7772154,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Mid Balance"
10079,7055,940406,167100,60,2785,C,44345,YZ,33228176,2784.8,UVER,3039495,930513,VKLAD,26316,27416,,,,930506,62,"POPLATEK MESICNE",12088,12396,OWNER,1155,12088,classic,"980801 00:00:00",705117,62,"Uherske Hradiste","south Moravia",145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,CREDIT,Mid_loan_taker,"Low Payment","Low Balance"
5622,6150,941102,83016,12,6918,A,37740,UV,45906978,6918.3,UVER,1657378,930514,"PREVOD NA UCET",573,35931.8," ",EF,71167778,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,WITHDRAWL,Low_loan_taker,"High Payment","Low Balance"
5622,6150,941102,83016,12,6918,A,37741,ST,24175644,6327,SIPO,1657378,930514,"PREVOD NA UCET",573,35931.8," ",EF,71167778,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,WITHDRAWL,Low_loan_taker,"High Payment","Low Balance"
5622,6150,941102,83016,12,6918,A,37742,EF,71167778,573," ",1657378,930514,"PREVOD NA UCET",573,35931.8," ",EF,71167778,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,WITHDRAWL,Low_loan_taker,"High Payment","Low Balance"
11013,7240,930906,274740,60,4579,A,45776,YZ,91721045,4579,UVER,3315108,930515,VYBER,35000,59294,,,,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,WITHDRAWL,High_loan_taker,"Mid Payament","Mid Balance"
11013,7240,930906,274740,60,4579,A,45777,CD,27690512,756,SIPO,3315108,930515,VYBER,35000,59294,,,,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,WITHDRAWL,High_loan_taker,"Mid Payament","Mid Balance"
11013,7240,930906,274740,60,4579,A,45778,IJ,43103534,9499," ",3315108,930515,VYBER,35000,59294,,,,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,WITHDRAWL,High_loan_taker,"Mid Payament","Mid Balance"
5622,6150,941102,83016,12,6918,A,37740,UV,45906978,6918.3,UVER,1657450,930515,VYBER,12595,23336.8,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,"NOT SURE",Low_loan_taker,"High Payment","Low Balance"
5622,6150,941102,83016,12,6918,A,37741,ST,24175644,6327,SIPO,1657450,930515,VYBER,12595,23336.8,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,"NOT SURE",Low_loan_taker,"High Payment","Low Balance"
5622,6150,941102,83016,12,6918,A,37742,EF,71167778,573," ",1657450,930515,VYBER,12595,23336.8,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,"NOT SURE",Low_loan_taker,"High Payment","Low Balance"
7753,6577,940311,51696,24,2154,A,40883,GH,62899923,2153.8,UVER,2349880,930516,VYBER,16818,26731.9,,,,930208,74,"POPLATEK MESICNE",9285,9593,OWNER,1005,9285,classic,"931107 00:00:00",685128,74,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,"NOT SURE",Low_loan_taker,"Low Payment","Low Balance"
10738,7192,941221,115992,36,3222,A,45363,UV,56781524,3221.5,UVER,3235783,930517,VKLAD,6800,14591.4,,,,930417,45,"POPLATEK TYDNE",12893,13201,OWNER,1203,12893,classic,"970926 00:00:00",370517,31,Tachov,"west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,CREDIT,Mid_loan_taker,"Mid Payament","Low Balance"
10738,7192,941221,115992,36,3222,A,45364,CD,73939931,186,SIPO,3235783,930517,VKLAD,6800,14591.4,,,,930417,45,"POPLATEK TYDNE",12893,13201,OWNER,1203,12893,classic,"970926 00:00:00",370517,31,Tachov,"west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,CREDIT,Mid_loan_taker,"Mid Payament","Low Balance"
10738,7192,941221,115992,36,3222,A,45365,CD,41088736,8042," ",3235783,930517,VKLAD,6800,14591.4,,,,930417,45,"POPLATEK TYDNE",12893,13201,OWNER,1203,12893,classic,"970926 00:00:00",370517,31,Tachov,"west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,CREDIT,Mid_loan_taker,"Mid Payament","Low Balance"
10079,7055,940406,167100,60,2785,C,44345,YZ,33228176,2784.8,UVER,3039491,930518,VKLAD,11385,38801,,,,930506,62,"POPLATEK MESICNE",12088,12396,OWNER,1155,12088,classic,"980801 00:00:00",705117,62,"Uherske Hradiste","south Moravia",145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,CREDIT,Mid_loan_taker,"Low Payment","Low Balance"
5442,6112,940617,174744,24,7281,B,37456,CD,26435643,7281.3,UVER,1603015,930521,VYBER,34200,53973.8,,,,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Mid Balance"
5442,6112,940617,174744,24,7281,B,37457,EF,14627766,8110,SIPO,1603015,930521,VYBER,34200,53973.8,,,,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Mid Balance"
5442,6112,940617,174744,24,7281,B,37458,MN,10828179,2070," ",1603015,930521,VYBER,34200,53973.8,,,,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Mid Balance"
5442,6112,940617,174744,24,7281,B,37459,IJ,7772154,1017,POJISTNE,1603015,930521,VYBER,34200,53973.8,,,,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Mid Balance"
8260,6686,940825,224604,36,6239,A,41652,QR,25747537,6239.2,UVER,2502175,930523,VYBER,23200,43702.7,,,,930324,31,"POPLATEK MESICNE",9890,10198,OWNER,1040,9890,junior,"950528 00:00:00",760524,31,Tachov,"west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,WITHDRAWL,High_loan_taker,"High Payment","Low Balance"
7753,6577,940311,51696,24,2154,A,40883,GH,62899923,2153.8,UVER,2349716,930525,VKLAD,46889,73620.9,,,,930208,74,"POPLATEK MESICNE",9285,9593,OWNER,1005,9285,classic,"931107 00:00:00",685128,74,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,CREDIT,Low_loan_taker,"Low Payment","Mid Balance"
5891,6202,940418,65184,12,5432,A,38118,EF,95617645,5432.3,UVER,1736953,930525,VYBER,29400,53308,,,,930125,54,"POPLATEK MESICNE",7127,7127,OWNER,874,7127,gold,"971007 00:00:00",570929,3,Beroun,"central Bohemia",75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,WITHDRAWL,Low_loan_taker,"High Payment","Mid Balance"
5622,6150,941102,83016,12,6918,A,37740,UV,45906978,6918.3,UVER,1657171,930525,VKLAD,39319,62655.8,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,CREDIT,Low_loan_taker,"High Payment","Mid Balance"
5622,6150,941102,83016,12,6918,A,37741,ST,24175644,6327,SIPO,1657171,930525,VKLAD,39319,62655.8,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,CREDIT,Low_loan_taker,"High Payment","Mid Balance"
5622,6150,941102,83016,12,6918,A,37742,EF,71167778,573," ",1657171,930525,VKLAD,39319,62655.8,,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,CREDIT,Low_loan_taker,"High Payment","Mid Balance"
7753,6577,940311,51696,24,2154,A,40883,GH,62899923,2153.8,UVER,2349703,930526,VKLAD,9285,82905.9,,,,930208,74,"POPLATEK MESICNE",9285,9593,OWNER,1005,9285,classic,"931107 00:00:00",685128,74,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,CREDIT,Low_loan_taker,"Low Payment","Mid Balance"
7753,6577,940311,51696,24,2154,A,40883,GH,62899923,2153.8,UVER,2349706,930528,VKLAD,5916,88821.9,,,,930208,74,"POPLATEK MESICNE",9285,9593,OWNER,1005,9285,classic,"931107 00:00:00",685128,74,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,CREDIT,Low_loan_taker,"Low Payment","Mid Balance"
7753,6577,940311,51696,24,2154,A,40883,GH,62899923,2153.8,UVER,2349968,930528,VYBER,3000,85821.9,,,,930208,74,"POPLATEK MESICNE",9285,9593,OWNER,1005,9285,classic,"931107 00:00:00",685128,74,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,WITHDRAWL,Low_loan_taker,"Low Payment","Mid Balance"
1843,5325,930803,105804,36,2939,A,32104,QR,70984434,2938.7,UVER,542079,930530,VYBER,15600,39294.7,,,,930130,12,"POPLATEK MESICNE",2235,2235,OWNER,352,2235,classic,"980911 00:00:00",405420,14,"Ceske Budejovice","south Bohemia",177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,WITHDRAWL,Mid_loan_taker,"Low Payment","Low Balance"
1843,5325,930803,105804,36,2939,A,32105,QR,62958741,6994,SIPO,542079,930530,VYBER,15600,39294.7,,,,930130,12,"POPLATEK MESICNE",2235,2235,OWNER,352,2235,classic,"980911 00:00:00",405420,14,"Ceske Budejovice","south Bohemia",177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,WITHDRAWL,Mid_loan_taker,"Low Payment","Low Balance"
1843,5325,930803,105804,36,2939,A,32104,QR,70984434,2938.7,UVER,3591353,930531,,155.8,39450.5,UROK,,,930130,12,"POPLATEK MESICNE",2235,2235,OWNER,352,2235,classic,"980911 00:00:00",405420,14,"Ceske Budejovice","south Bohemia",177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,CREDIT,Mid_loan_taker,"Low Payment","Low Balance"
1843,5325,930803,105804,36,2939,A,32105,QR,62958741,6994,SIPO,3591353,930531,,155.8,39450.5,UROK,,,930130,12,"POPLATEK MESICNE",2235,2235,OWNER,352,2235,classic,"980911 00:00:00",405420,14,"Ceske Budejovice","south Bohemia",177686,69,27,10,1,9,74.8,10045,1.42,1.71,135,6604,6295,CREDIT,Mid_loan_taker,"Low Payment","Low Balance"
5891,6202,940418,65184,12,5432,A,38118,EF,95617645,5432.3,UVER,3673343,930531,,211.2,53519.3,UROK,,,930125,54,"POPLATEK MESICNE",7127,7127,OWNER,874,7127,gold,"971007 00:00:00",570929,3,Beroun,"central Bohemia",75232,55,26,4,1,5,41.7,8980,1.95,2.21,111,2824,2813,CREDIT,Low_loan_taker,"High Payment","Mid Balance"
7753,6577,940311,51696,24,2154,A,40883,GH,62899923,2153.8,UVER,2350011,930531,VYBER,14.6,86034.4,SLUZBY,,,930208,74,"POPLATEK MESICNE",9285,9593,OWNER,1005,9285,classic,"931107 00:00:00",685128,74,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,WITHDRAWL,Low_loan_taker,"Low Payment","Mid Balance"
10079,7055,940406,167100,60,2785,C,44345,YZ,33228176,2784.8,UVER,3517606,930531,,91.4,38892.4,UROK,,,930506,62,"POPLATEK MESICNE",12088,12396,OWNER,1155,12088,classic,"980801 00:00:00",705117,62,"Uherske Hradiste","south Moravia",145688,22,41,13,2,5,40.7,8544,1.29,1.86,109,2719,2906,CREDIT,Mid_loan_taker,"Low Payment","Low Balance"
5622,6150,941102,83016,12,6918,A,37740,UV,45906978,6918.3,UVER,1657578,930531,VYBER,14.6,62836.7,SLUZBY,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,WITHDRAWL,Low_loan_taker,"High Payment","Mid Balance"
5622,6150,941102,83016,12,6918,A,37741,ST,24175644,6327,SIPO,1657578,930531,VYBER,14.6,62836.7,SLUZBY,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,WITHDRAWL,Low_loan_taker,"High Payment","Mid Balance"
5622,6150,941102,83016,12,6918,A,37742,EF,71167778,573," ",1657578,930531,VYBER,14.6,62836.7,SLUZBY,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,WITHDRAWL,Low_loan_taker,"High Payment","Mid Balance"
8260,6686,940825,224604,36,6239,A,41652,QR,25747537,6239.2,UVER,3498212,930531,,139.9,43842.6,UROK,,,930324,31,"POPLATEK MESICNE",9890,10198,OWNER,1040,9890,junior,"950528 00:00:00",760524,31,Tachov,"west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,CREDIT,High_loan_taker,"High Payment","Low Balance"
5442,6112,940617,174744,24,7281,B,37456,CD,26435643,7281.3,UVER,1602947,930531,VYBER,14.6,54267.5,SLUZBY,,,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Mid Balance"
5442,6112,940617,174744,24,7281,B,37457,EF,14627766,8110,SIPO,1602947,930531,VYBER,14.6,54267.5,SLUZBY,,,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Mid Balance"
5442,6112,940617,174744,24,7281,B,37458,MN,10828179,2070," ",1602947,930531,VYBER,14.6,54267.5,SLUZBY,,,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Mid Balance"
5442,6112,940617,174744,24,7281,B,37459,IJ,7772154,1017,POJISTNE,1602947,930531,VYBER,14.6,54267.5,SLUZBY,,,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,WITHDRAWL,Mid_loan_taker,"High Payment","Mid Balance"
5622,6150,941102,83016,12,6918,A,37740,UV,45906978,6918.3,UVER,3671897,930531,,195.5,62851.3,UROK,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,CREDIT,Low_loan_taker,"High Payment","Mid Balance"
5622,6150,941102,83016,12,6918,A,37741,ST,24175644,6327,SIPO,3671897,930531,,195.5,62851.3,UROK,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,CREDIT,Low_loan_taker,"High Payment","Mid Balance"
5622,6150,941102,83016,12,6918,A,37742,EF,71167778,573," ",3671897,930531,,195.5,62851.3,UROK,,,930208,70,"POPLATEK MESICNE",6789,6789,OWNER,857,6789,junior,"981025 00:00:00",790326,57,Hodonin,"south Moravia",161954,21,37,20,3,8,48,8720,3.73,4.5,116,3729,3651,CREDIT,Low_loan_taker,"High Payment","Mid Balance"
5442,6112,940617,174744,24,7281,B,37456,CD,26435643,7281.3,UVER,3670837,930531,,308.3,54282.1,UROK,,,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,CREDIT,Mid_loan_taker,"High Payment","Mid Balance"
5442,6112,940617,174744,24,7281,B,37457,EF,14627766,8110,SIPO,3670837,930531,,308.3,54282.1,UROK,,,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,CREDIT,Mid_loan_taker,"High Payment","Mid Balance"
5442,6112,940617,174744,24,7281,B,37458,MN,10828179,2070," ",3670837,930531,,308.3,54282.1,UROK,,,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,CREDIT,Mid_loan_taker,"High Payment","Mid Balance"
5442,6112,940617,174744,24,7281,B,37459,IJ,7772154,1017,POJISTNE,3670837,930531,,308.3,54282.1,UROK,,,930322,34,"POPLATEK MESICNE",6567,6567,OWNER,844,6567,junior,"980304 00:00:00",786121,5,Kolin,"central Bohemia",95616,65,30,4,1,6,51.4,9307,3.85,4.43,118,2616,3040,CREDIT,Mid_loan_taker,"High Payment","Mid Balance"
7753,6577,940311,51696,24,2154,A,40883,GH,62899923,2153.8,UVER,3492043,930531,,227.2,86049,UROK,,,930208,74,"POPLATEK MESICNE",9285,9593,OWNER,1005,9285,classic,"931107 00:00:00",685128,74,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,CREDIT,Low_loan_taker,"Low Payment","Mid Balance"
9265,6888,940711,39576,12,3298,A,43122,IJ,81887966,3298.3,UVER,3479720,930531,,195.8,31045.9,UROK,,,930204,1,"POPLATEK MESICNE",11101,11409,OWNER,1100,11101,junior,"960410 00:00:00",805502,32,"Ceska Lipa","north Bohemia",105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,CREDIT,Low_loan_taker,"Mid Payament","Low Balance"
9265,6888,940711,39576,12,3298,A,43123,EF,98678969,9493,SIPO,3479720,930531,,195.8,31045.9,UROK,,,930204,1,"POPLATEK MESICNE",11101,11409,OWNER,1100,11101,junior,"960410 00:00:00",805502,32,"Ceska Lipa","north Bohemia",105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,CREDIT,Low_loan_taker,"Mid Payament","Low Balance"
9265,6888,940711,39576,12,3298,A,43124,EF,84062218,4017," ",3479720,930531,,195.8,31045.9,UROK,,,930204,1,"POPLATEK MESICNE",11101,11409,OWNER,1100,11101,junior,"960410 00:00:00",805502,32,"Ceska Lipa","north Bohemia",105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,CREDIT,Low_loan_taker,"Mid Payament","Low Balance"
10738,7192,941221,115992,36,3222,A,45363,UV,56781524,3221.5,UVER,3524003,930531,,32.4,14623.8,UROK,,,930417,45,"POPLATEK TYDNE",12893,13201,OWNER,1203,12893,classic,"970926 00:00:00",370517,31,Tachov,"west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,CREDIT,Mid_loan_taker,"Mid Payament","Low Balance"
10738,7192,941221,115992,36,3222,A,45364,CD,73939931,186,SIPO,3524003,930531,,32.4,14623.8,UROK,,,930417,45,"POPLATEK TYDNE",12893,13201,OWNER,1203,12893,classic,"970926 00:00:00",370517,31,Tachov,"west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,CREDIT,Mid_loan_taker,"Mid Payament","Low Balance"
10738,7192,941221,115992,36,3222,A,45365,CD,41088736,8042," ",3524003,930531,,32.4,14623.8,UROK,,,930417,45,"POPLATEK TYDNE",12893,13201,OWNER,1203,12893,classic,"970926 00:00:00",370517,31,Tachov,"west Bohemia",51313,34,12,3,1,4,59.2,8930,3.52,4.2,108,1328,1452,CREDIT,Mid_loan_taker,"Mid Payament","Low Balance"
11013,7240,930906,274740,60,4579,A,45776,YZ,91721045,4579,UVER,3526806,930531,,233.1,59527.1,UROK,,,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,CREDIT,High_loan_taker,"Mid Payament","Mid Balance"
11013,7240,930906,274740,60,4579,A,45777,CD,27690512,756,SIPO,3526806,930531,,233.1,59527.1,UROK,,,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,CREDIT,High_loan_taker,"Mid Payament","Mid Balance"
11013,7240,930906,274740,60,4579,A,45778,IJ,43103534,9499," ",3526806,930531,,233.1,59527.1,UROK,,,930214,1,"POPLATEK TYDNE",13231,13539,OWNER,1223,13231,junior,"950502 00:00:00",780907,63,Vyskov,"south Moravia",86513,38,36,5,1,5,50.5,8288,3.79,4.52,110,1562,1460,CREDIT,High_loan_taker,"Mid Payament","Mid Balance"
9265,6888,940711,39576,12,3298,A,43122,IJ,81887966,3298.3,UVER,2797777,930602,VKLAD,32142,63187.9,,,,930204,1,"POPLATEK MESICNE",11101,11409,OWNER,1100,11101,junior,"960410 00:00:00",805502,32,"Ceska Lipa","north Bohemia",105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,CREDIT,Low_loan_taker,"Mid Payament","Mid Balance"
9265,6888,940711,39576,12,3298,A,43123,EF,98678969,9493,SIPO,2797777,930602,VKLAD,32142,63187.9,,,,930204,1,"POPLATEK MESICNE",11101,11409,OWNER,1100,11101,junior,"960410 00:00:00",805502,32,"Ceska Lipa","north Bohemia",105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,CREDIT,Low_loan_taker,"Mid Payament","Mid Balance"
9265,6888,940711,39576,12,3298,A,43124,EF,84062218,4017," ",2797777,930602,VKLAD,32142,63187.9,,,,930204,1,"POPLATEK MESICNE",11101,11409,OWNER,1100,11101,junior,"960410 00:00:00",805502,32,"Ceska Lipa","north Bohemia",105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,CREDIT,Low_loan_taker,"Mid Payament","Mid Balance"
4448,5887,941003,192744,36,5354,A,35932,WX,57328462,5353.5,UVER,1302281,930602,VKLAD,700,700,,,,930602,60,"POPLATEK MESICNE",5366,5366,OWNER,781,5366,classic,"970707 00:00:00",715920,60,Prostejov,"south Moravia",110643,49,41,4,1,4,51.9,8441,3.45,4.48,115,1879,2252,CREDIT,Mid_loan_taker,"High Payment","Low Balance"
7753,6577,940311,51696,24,2154,A,40883,GH,62899923,2153.8,UVER,2350082,930603,VYBER,51800,72539.4,,,,930208,74,"POPLATEK MESICNE",9285,9593,OWNER,1005,9285,classic,"931107 00:00:00",685128,74,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,WITHDRAWL,Low_loan_taker,"Low Payment","Mid Balance"
7753,6577,940311,51696,24,2154,A,40883,GH,62899923,2153.8,UVER,2349717,930603,VKLAD,38305,124339.4,,,,930208,74,"POPLATEK MESICNE",9285,9593,OWNER,1005,9285,classic,"931107 00:00:00",685128,74,"Ostrava - mesto","north Moravia",323870,0,0,0,1,1,100,10673,4.75,5.44,100,18782,18347,CREDIT,Low_loan_taker,"Low Payment","High Balance"
9265,6888,940711,39576,12,3298,A,43122,IJ,81887966,3298.3,UVER,2798255,930604,VYBER,20400,42787.9,,,,930204,1,"POPLATEK MESICNE",11101,11409,OWNER,1100,11101,junior,"960410 00:00:00",805502,32,"Ceska Lipa","north Bohemia",105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,WITHDRAWL,Low_loan_taker,"Mid Payament","Low Balance"
9265,6888,940711,39576,12,3298,A,43123,EF,98678969,9493,SIPO,2798255,930604,VYBER,20400,42787.9,,,,930204,1,"POPLATEK MESICNE",11101,11409,OWNER,1100,11101,junior,"960410 00:00:00",805502,32,"Ceska Lipa","north Bohemia",105058,32,19,7,2,10,81,9272,2.8,3.22,118,4340,4505,WITHDRAWL,Low_loan_taker,"Mid Payament","Low Balance"
